"dist","ID.1","ID.2","long.1","long.2","lat.1","lat.2","habitat.1","habitat.2","taxa.1","taxa.2","organisms.1","organisms.2","no_species.1","no_species.2","start_year.1","start_year.2","end_year.1","end_year.2","overlap.years","taxa.pairs"
1.97765695254128,355,537,-96.58333,-96.6059,39.083333,39.0803,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,45,1983,2002,2015,2018,13,"Terrestrial plants-Terrestrial invertebrates"
1.87640122748906,355,539,-96.58333,-96.59865,39.083333,39.0953,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,43,1983,2002,2015,2018,13,"Terrestrial plants-Terrestrial invertebrates"
0.0864245672158552,271,272,-119.874919,-119.87585,34.305653,34.305542,"Rocky subtidal","Rocky subtidal","Fish","Marine invertebrates","Chondrichthyes and Osteichthyes","Echinodermata Cnidaria Mollusca Annelida Chordata Porifera",62,36,2000,2000,2014,2014,14,"Fish-Marine invertebrates"
0.0864245672158552,271,273,-119.874919,-119.87585,34.305653,34.305542,"Rocky subtidal","Rocky subtidal","Fish","Marine invertebrates","Chondrichthyes and Osteichthyes","Echinodermata Mollusca Arthropoda Cnidaria",62,27,2000,2000,2014,2014,14,"Fish-Marine invertebrates"
0,271,274,-119.874919,-119.874919,34.305653,34.305653,"Rocky subtidal","Rocky subtidal","Fish","All","Chondrichthyes and Osteichthyes","Cnidaria Chordata Arthropoda Rhodophyta Ectoprocta Phaeophyta Entoprocta Chlorophyta Mollusc",62,132,2000,2000,2014,2014,14,"Fish-All"
0.0864245672158552,272,274,-119.87585,-119.874919,34.305542,34.305653,"Rocky subtidal","Rocky subtidal","Marine invertebrates","All","Echinodermata Cnidaria Mollusca Annelida Chordata Porifera","Cnidaria Chordata Arthropoda Rhodophyta Ectoprocta Phaeophyta Entoprocta Chlorophyta Mollusc",36,132,2000,2000,2014,2014,14,"Marine invertebrates-All"
0.0864245672158552,273,274,-119.87585,-119.874919,34.305542,34.305653,"Rocky subtidal","Rocky subtidal","Marine invertebrates","All","Echinodermata Mollusca Arthropoda Cnidaria","Cnidaria Chordata Arthropoda Rhodophyta Ectoprocta Phaeophyta Entoprocta Chlorophyta Mollusc",27,132,2000,2000,2014,2014,14,"Marine invertebrates-All"
7.38085858163686,340,366,-106.9267,-106.88,34.296,34.35,"creosotebush site and grassland site","Mixed","Terrestrial plants","Mammals","Plants","rodents",93,24,1995,1989,2009,2013,14,"Terrestrial plants-Mammals"
7.83808377090916,54,58,-65.5,-65.43,18.1667,18.19,"Tropical forest","Long term monitoring site","Terrestrial invertebrates","Birds","land snails","birds",19,31,1991,1991,2014,2008,17,"Terrestrial invertebrates-Birds"
4.93121975973834,39,235,-71.75,-71.735314,43.91,43.953055,"Deciduous forest","Deciduous forest","Birds","Terrestrial plants","birds","Trees",52,18,1970,1982,2015,1999,17,"Birds-Terrestrial plants"
7.7577649154199,334,433,-149.575656,-149.384327,68.629636,68.631732,"moist acidic tussock tundra","Lakes","Terrestrial plants","Freshwater invertebrates","plants","Zooplankton",40,18,1982,1983,2000,2002,17,"Terrestrial plants-Freshwater invertebrates"
1.54998394749692,238,254,-89.3971,-89.383155,43.0716,43.08111,"Temperate lake","Temperate lake","Freshwater invertebrates","Freshwater plants","Zooplanton","Phytoplankton",32,374,1995,1995,2014,2014,19,"Freshwater invertebrates-Freshwater plants"
7.85320848940662,433,492,-149.384327,-149.578,68.631732,68.6295,"Lakes","Low","Freshwater invertebrates","Terrestrial plants","Zooplankton","plants",18,30,1983,1982,2002,2006,19,"Freshwater invertebrates-Terrestrial plants"
4.90630067740765,39,234,-71.75,-71.739556,43.91,43.953465,"Deciduous forest","Deciduous forest","Birds","Terrestrial plants","birds","Trees",52,15,1970,1982,2015,2002,20,"Birds-Terrestrial plants"
2.34679656529818,333,531,-96.58333,-96.56263,39.083333,39.06966,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,40,1981,1987,2009,2018,22,"Birds-Terrestrial invertebrates"
1.7370213655644,333,529,-96.58333,-96.5672,39.083333,39.074,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,40,1981,1985,2009,2018,24,"Birds-Terrestrial invertebrates"
2.33349112753531,301,333,-96.557,-96.58333,39.0786,39.083333,"Tallgrass prairie","Tallgrass prairie gallery forest and riparian edge","Terrestrial invertebrates","Birds","Acrididae (grasshoppers)","birds",33,132,1984,1981,2018,2009,25,"Terrestrial invertebrates-Birds"
1.39246659629346,333,528,-96.58333,-96.58755,39.083333,39.07125,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,41,1981,1984,2009,2018,25,"Birds-Terrestrial invertebrates"
1.4864179910367,333,533,-96.58333,-96.5712,39.083333,39.07385,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,36,1981,1984,2009,2018,25,"Birds-Terrestrial invertebrates"
0,333,355,-96.58333,-96.58333,39.083333,39.083333,"Tallgrass prairie gallery forest and riparian edge","Prairie","Birds","Terrestrial plants","birds","plants",132,324,1981,1983,2009,2015,26,"Birds-Terrestrial plants"
2.34699385717753,311,531,-96.583333,-96.56263,39.083333,39.06966,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,40,1981,1987,2013,2018,26,"Mammals-Terrestrial invertebrates"
1.86408062308041,333,530,-96.58333,-96.5626,39.083333,39.07865,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,38,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
1.568026774181,333,532,-96.58333,-96.59795,39.083333,39.07497,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,41,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
1.30238586068285,333,534,-96.58333,-96.57745,39.083333,39.07255,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,34,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
1.05876298064271,333,536,-96.58333,-96.57135,39.083333,39.0813,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,43,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
0.387448362925554,333,538,-96.58333,-96.5834,39.083333,39.07985,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,44,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
1.17065405651373,333,540,-96.58333,-96.57055,39.083333,39.08685,"Tallgrass prairie gallery forest and riparian edge","Tallgrass prairie","Birds","Terrestrial invertebrates","birds","Acrididae (grasshoppers)",132,41,1981,1982,2009,2018,27,"Birds-Terrestrial invertebrates"
0.000259011528939047,311,333,-96.583333,-96.58333,39.083333,39.083333,"Tallgrass prairie","Tallgrass prairie gallery forest and riparian edge","Mammals","Birds","Small mammals","birds",15,132,1981,1981,2013,2009,28,"Mammals-Birds"
1.73722905672564,311,529,-96.583333,-96.5672,39.083333,39.074,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,40,1981,1985,2013,2018,28,"Mammals-Terrestrial invertebrates"
2.34679656529818,355,531,-96.58333,-96.56263,39.083333,39.06966,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,40,1983,1987,2015,2018,28,"Terrestrial plants-Terrestrial invertebrates"
2.33374347098302,301,311,-96.557,-96.583333,39.0786,39.083333,"Tallgrass prairie","Tallgrass prairie","Terrestrial invertebrates","Mammals","Acrididae (grasshoppers)","Small mammals",33,15,1984,1981,2018,2013,29,"Terrestrial invertebrates-Mammals"
1.39239883602048,311,528,-96.583333,-96.58755,39.083333,39.07125,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,41,1981,1984,2013,2018,29,"Mammals-Terrestrial invertebrates"
1.48660051596863,311,533,-96.583333,-96.5712,39.083333,39.07385,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,36,1981,1984,2013,2018,29,"Mammals-Terrestrial invertebrates"
0.000259011528939047,311,355,-96.583333,-96.58333,39.083333,39.083333,"Tallgrass prairie","Prairie","Mammals","Terrestrial plants","Small mammals","plants",15,324,1981,1983,2013,2015,30,"Mammals-Terrestrial plants"
1.7370213655644,355,529,-96.58333,-96.5672,39.083333,39.074,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,40,1983,1985,2015,2018,30,"Terrestrial plants-Terrestrial invertebrates"
2.33349112753531,301,355,-96.557,-96.58333,39.0786,39.083333,"Tallgrass prairie","Prairie","Terrestrial invertebrates","Terrestrial plants","Acrididae (grasshoppers)","plants",33,324,1984,1983,2018,2015,31,"Terrestrial invertebrates-Terrestrial plants"
1.39246659629346,355,528,-96.58333,-96.58755,39.083333,39.07125,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,41,1983,1984,2015,2018,31,"Terrestrial plants-Terrestrial invertebrates"
1.86432932711237,311,530,-96.583333,-96.5626,39.083333,39.07865,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,38,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
1.56781825470188,311,532,-96.583333,-96.59795,39.083333,39.07497,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,41,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
1.4864179910367,355,533,-96.58333,-96.5712,39.083333,39.07385,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,36,1983,1984,2015,2018,31,"Terrestrial plants-Terrestrial invertebrates"
1.30248685917754,311,534,-96.583333,-96.57745,39.083333,39.07255,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,34,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
1.0590160211225,311,536,-96.583333,-96.57135,39.083333,39.0813,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,43,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
0.387444409101521,311,538,-96.583333,-96.5834,39.083333,39.07985,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,44,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
1.1708981764534,311,540,-96.583333,-96.57055,39.083333,39.08685,"Tallgrass prairie","Tallgrass prairie","Mammals","Terrestrial invertebrates","Small mammals","Acrididae (grasshoppers)",15,41,1981,1982,2013,2018,31,"Mammals-Terrestrial invertebrates"
1.86408062308041,355,530,-96.58333,-96.5626,39.083333,39.07865,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,38,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
1.568026774181,355,532,-96.58333,-96.59795,39.083333,39.07497,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,41,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
1.30238586068285,355,534,-96.58333,-96.57745,39.083333,39.07255,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,34,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
1.05876298064271,355,536,-96.58333,-96.57135,39.083333,39.0813,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,43,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
0.387448362925554,355,538,-96.58333,-96.5834,39.083333,39.07985,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,44,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
1.17065405651373,355,540,-96.58333,-96.57055,39.083333,39.08685,"Prairie","Tallgrass prairie","Terrestrial plants","Terrestrial invertebrates","plants","Acrididae (grasshoppers)",324,41,1983,1982,2015,2018,32,"Terrestrial plants-Terrestrial invertebrates"
